"uid","domainID","siteID","namedLocation","collectDate","sampleID","laboratoryName","identifiedBy","qcTaxonomyStatus","identifiedDate","algalType","algalParameter","algalParameterValue","targetTaxaPresent","scientificName","acceptedTaxonID","morphospeciesID","division","class","order","family","genus","section","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identificationQualifier","identificationReferences","taxonRank","sampleCondition","testMethod","method","dataQF","remarks"
"0272e4cf-7c6b-4d90-b9e5-9730314d4511","D13","COMO","COMO.AOS.aquatic.plant.transect.01","2016-05-24T18:00Z","COMO.20160524.STARMOSS.T1","David Kofranek Botany, LLC","David Kofranek Botany, LLC",NA,"2018-05-02",NA,"plant",1,"Y","Hypnum lindbergii Mitt.","HYLI70",NA,NA,"Bryopsida","Hypnales","Hypnaceae","Hypnum",NA,"lindbergii",NA,"Mitt.",NA,"Flora of North America Editorial Committee. 2014. Flora of North America north of Mexico. Volume 28. Oxford University Press, New York. 702 pp.; http://www.efloras.org/volume_page.aspx?volume_id=1028&flora_id=1 and Weber, William A., Ronald C. Wittmann. 2007. Bryophytes of Colorado Mosses, Liverworts, and Hornworts. Pilgrims' Process, Inc. 232 pg.","species","Condition OK","Kofranek_plantTaxonomy_V1",NA,NA,""
"a11e1407-450f-4527-be05-1703b47f5965","D13","COMO","COMO.AOS.aquatic.plant.transect.01","2016-05-24T18:00Z","COMO.20160524.STARMOSS.T1","David Kofranek Botany, LLC","David Kofranek Botany, LLC",NA,"2018-05-02",NA,"plant",1,"Y","Pohlia bolanderi (Sull.) Broth.","POBO7",NA,NA,"Bryopsida","Bryales","Bryaceae","Pohlia",NA,"bolanderi",NA,"(Sull.) Broth.",NA,"Flora of North America Editorial Committee. 2014. Flora of North America north of Mexico. Volume 28. Oxford University Press, New York. 702 pp.; http://www.efloras.org/volume_page.aspx?volume_id=1028&flora_id=1 and Weber, William A., Ronald C. Wittmann. 2007. Bryophytes of Colorado Mosses, Liverworts, and Hornworts. Pilgrims' Process, Inc. 232 pg.","species","Condition OK","Kofranek_plantTaxonomy_V1",NA,NA,""
"7e804079-08af-4ba2-b3b5-df891ebf1ed1","D13","COMO","COMO.AOS.aquatic.plant.transect.05","2016-09-09T15:57Z","COMO.20160909.STRINGMOSS.T5","David Kofranek Botany, LLC","David Kofranek Botany, LLC",NA,"2018-05-02",NA,"plant",6,"Y","Fontinalis neomexicana Sull. & Lesq.","FONE3",NA,NA,"Bryopsida","Isobryales","Fontinalaceae","Fontinalis",NA,"neomexicana",NA,"Sull. & Lesq.",NA,"Flora of North America Editorial Committee. 2014. Flora of North America north of Mexico. Volume 28. Oxford University Press, New York. 702 pp.; http://www.efloras.org/volume_page.aspx?volume_id=1028&flora_id=1 and Weber, William A., Ronald C. Wittmann. 2007. Bryophytes of Colorado Mosses, Liverworts, and Hornworts. Pilgrims' Process, Inc. 232 pg.","species","Condition OK","Kofranek_plantTaxonomy_V1",NA,NA,NA
"f5c2a7bf-f18c-4772-8ae1-ee3d654e3172","D13","COMO","COMO.AOS.aquatic.plant.transect.02","2016-09-09T15:57Z","COMO.20160909.TMOSS.T2","David Kofranek Botany, LLC","David Kofranek Botany, LLC",NA,"2018-05-02",NA,"plant",6,"Y","Scapania undulata (L.) Dumort.","SCUN6",NA,NA,"Hepaticopsida","Jungermanniales","Scapaniaceae","Scapania",NA,"undulata",NA,"(L.) Dumort.",NA,"Weber, William A., Ronald C. Wittmann. 2007. Bryophytes of Colorado Mosses, Liverworts, and Hornworts. Pilgrims' Process, Inc._232 pg.","species","Condition OK","Kofranek_plantTaxonomy_V1",NA,NA,NA
"a25ab37d-6383-46c2-aac1-b27fa20199ac","D13","COMO","COMO.AOS.aquatic.plant.transect.02","2017-08-03T15:45Z","COMO.20170803.STARMOSS.T2","David Kofranek Botany, LLC","David Kofranek Botany, LLC",NA,"2018-05-02",NA,"plant",6,"Y","Schistidium rivulare (Brid.) Podp.","SCRI4",NA,NA,"Bryopsida","Grimmiales","Grimmiaceae","Schistidium",NA,"rivulare",NA,"(Brid.) Podp.",NA,"Flora of North America Editorial Committee. 2007. Flora of North America north of Mexico. Volume 27. Oxford University Press, New York. 713 pp.; http://www.efloras.org/volume_page.aspx?volume_id=1027&flora_id=1 and Weber, William A., Ronald C. Wittmann. 2007. Bryophytes of Colorado Mosses, Liverworts, and Hornworts. Pilgrims' Process, Inc. 232 pg.","species","Condition OK","Kofranek_plantTaxonomy_V1",NA,NA,""
"e42bb239-227e-415d-8168-a30fe1442c30","D13","COMO","COMO.AOS.aquatic.plant.transect.04","2017-08-03T16:41Z","COMO.20170803.TMOSS.T4","David Kofranek Botany, LLC","David Kofranek Botany, LLC",NA,"2018-05-02",NA,"plant",6,"Y","Scapania undulata (L.) Dumort.","SCUN6",NA,NA,"Hepaticopsida","Jungermanniales","Scapaniaceae","Scapania",NA,"undulata",NA,"(L.) Dumort.",NA,"Weber, William A., Ronald C. Wittmann. 2007. Bryophytes of Colorado Mosses, Liverworts, and Hornworts. Pilgrims' Process, Inc._232 pg.","species","Condition OK","Kofranek_plantTaxonomy_V1",NA,NA,"This collection from: Lat: 40.033183 Long: -105.541317."
"4e3f9278-1428-47ec-bc2d-1b6930a4c4ed","D13","COMO","COMO.AOS.aquatic.plant.transect.05","2017-08-03T18:22Z","COMO.20170803.LONGMOSS.T5","David Kofranek Botany, LLC","David Kofranek Botany, LLC",NA,"2018-05-02",NA,"plant",6,"Y","Fontinalis neomexicana Sull. & Lesq.","FONE3",NA,NA,"Bryopsida","Isobryales","Fontinalaceae","Fontinalis",NA,"neomexicana",NA,"Sull. & Lesq.",NA,"Flora of North America Editorial Committee. 2014. Flora of North America north of Mexico. Volume 28. Oxford University Press, New York. 702 pp.; http://www.efloras.org/volume_page.aspx?volume_id=1028&flora_id=1 and Weber, William A., Ronald C. Wittmann. 2007. Bryophytes of Colorado Mosses, Liverworts, and Hornworts. Pilgrims' Process, Inc. 232 pg.","species","Condition OK","Kofranek_plantTaxonomy_V1",NA,NA,""
"cd2d08eb-9f92-4a06-8559-b5aed5934d81","D13","COMO","COMO.AOS.aquatic.plant.transect.04","2018-08-07T16:18Z","COMO.20180807.FONE3.T4","David Kofranek Botany, LLC","David Kofranek Botany, LLC",NA,"2018-12-18",NA,"plant",6,"Y","Fontinalis hypnoides Hartm.","FOHY2",NA,NA,"Bryopsida","Isobryales","Fontinalaceae","Fontinalis",NA,"hypnoides",NA,"Hartm.",NA,"Flora of North America Editorial Committee. 2014. Flora of North America North of Mexico. Volume 28. Oxford University Press, New York. 702 pp; Weber, William A., Ronald Wittmann. 2007. Bryophytes of Colorado Mosses, Liverworts, and Hornworts. Pilgrims' Progress, Inc._232 pg.","species","Condition OK","Kofranek_plantTaxonomy_V1",NA,NA,NA
"2881fc11-1a10-443e-b40d-2a87a64cdc57","D13","COMO","COMO.AOS.aquatic.plant.transect.10","2018-08-07T19:17Z","COMO.20180807.SCUN6.T10","David Kofranek Botany, LLC","David Kofranek Botany, LLC",NA,"2018-12-18",NA,"plant",6,"Y","Fontinalis hypnoides Hartm.","FOHY2",NA,NA,"Bryopsida","Isobryales","Fontinalaceae","Fontinalis",NA,"hypnoides",NA,"Hartm.",NA,"Flora of North America Editorial Committee. 2014. Flora of North America North of Mexico. Volume 28. Oxford University Press, New York. 702 pp; Weber, William A., Ronald Wittmann. 2007. Bryophytes of Colorado Mosses, Liverworts, and Hornworts. Pilgrims' Progress, Inc._232 pg.","species","Condition OK","Kofranek_plantTaxonomy_V1",NA,NA,NA
"a33586c4-20f7-4f5a-b45e-7389d83451e0","D13","COMO","COMO.AOS.aquatic.plant.transect.08","2018-08-29T16:58Z","COMO.20180829.ASTERMOSS.T8","David Kofranek Botany, LLC","David Kofranek Botany, LLC",NA,"2018-12-18",NA,"plant",6,"Y","Ptychostomum bimum (Schreb.) J.R. Spence","NEONTPC35216069",NA,NA,"Equisetopsida","","Bryaceae","Ptychostomum",NA,"bimum",NA,"(Schreb.) J.R. Spence",NA,"Flora of North America Editorial Committee. 2014. Flora of North America North of Mexico. Volume 28. Oxford University Press, New York. 702 pp; Weber, William A., Ronald Wittmann. 2007. Bryophytes of Colorado Mosses, Liverworts, and Hornworts. Pilgrims' Progress, Inc._232 pg.","species","Condition OK","Kofranek_plantTaxonomy_V1",NA,NA,NA
"ab2629c0-1019-412a-a837-2b3528459130","D13","WLOU","WLOU.AOS.aquatic.plant.transect.01","2017-07-10T14:21Z","WLOU.20170710.BRYO1.REACH","David Kofranek Botany, LLC","David Kofranek Botany, LLC",NA,"2018-05-02",NA,"plant",6,"Y","Jungermannia eucordifolia Schljakov","NEONTPC35202711",NA,NA,"Equisetopsida",NA,"Jungermanniaceae","Jungermannia",NA,"eucordifolia",NA,"Schljakov",NA,"Bakalin, V. 2011. Jungermannia. Flora of North America north of Mexico, Provisional Publication. Volume 29. Oxford University Press, New York.","species","Condition OK","Kofranek_plantTaxonomy_V1",NA,NA,"This collection from Lat: 39.890693 Long: -105.910592. This species was split from or previously misapplied as J. exertifolia."
"6c7064d3-11fe-4d77-909a-0781e874bc4e","D13","WLOU","WLOU.AOS.aquatic.plant.transect.03","2017-07-10T15:39Z","WLOU.20170710.LONGMOSS.T3","David Kofranek Botany, LLC","David Kofranek Botany, LLC",NA,"2018-05-02",NA,"plant",6,"Y","Jungermannia eucordifolia Schljakov","NEONTPC35202711",NA,NA,"Equisetopsida",NA,"Jungermanniaceae","Jungermannia",NA,"eucordifolia",NA,"Schljakov",NA,"Bakalin, V. 2011. Jungermannia. Flora of North America north of Mexico, Provisional Publication. Volume 29. Oxford University Press, New York.","species","Condition OK","Kofranek_plantTaxonomy_V1",NA,NA,"This species was split from or previously misapplied as J. exertifolia. Specimen with algae."
"84e6d27f-ed2c-4199-82b4-3f7330d8dc5f","D13","WLOU","WLOU.AOS.aquatic.plant.transect.06","2017-07-10T17:05Z","WLOU.20170710.BRYO1.T6","David Kofranek Botany, LLC","David Kofranek Botany, LLC",NA,"2018-05-02",NA,"plant",6,"Y","Jungermannia eucordifolia Schljakov","NEONTPC35202711",NA,NA,"Equisetopsida",NA,"Jungermanniaceae","Jungermannia",NA,"eucordifolia",NA,"Schljakov",NA,"Bakalin, V. 2011. Jungermannia. Flora of North America north of Mexico, Provisional Publication. Volume 29. Oxford University Press, New York.","species","Condition OK","Kofranek_plantTaxonomy_V1",NA,NA,"This collection from Lat: 39.890500 Long: -105.910308. This species was split from or previously misapplied as J. exertifolia. Specimen with algae."
"41ae2195-7f7f-4159-9cd8-9794e14252db","D13","WLOU","WLOU.AOS.aquatic.plant.transect.03","2017-09-14T17:17Z","WLOU.20170914.STARMOSS.T3","David Kofranek Botany, LLC","David Kofranek Botany, LLC",NA,"2018-05-02",NA,"plant",5,"Y","Jungermannia eucordifolia Schljakov","NEONTPC35202711",NA,NA,"Equisetopsida","","Jungermanniaceae","Jungermannia",NA,"eucordifolia",NA,"Schljakov",NA,"Bakalin, V. 2011. Jungermannia. Flora of North America north of Mexico, Provisional Publication. Volume 29. Oxford University Press, New York.","species","Condition OK","Kofranek_plantTaxonomy_V1",NA,NA,"This species was split from or previously misapplied as J. exertifolia. Specimen with Hygrohypnum luridum and algae."
"100f7180-fe50-45ce-b417-fc102cc01d96","D13","WLOU","WLOU.AOS.aquatic.plant.transect.03","2017-09-14T17:17Z","WLOU.20170914.TMOSS.T3","David Kofranek Botany, LLC","David Kofranek Botany, LLC",NA,"2018-05-02",NA,"plant",5,"Y","Jungermannia eucordifolia Schljakov","NEONTPC35202711",NA,NA,"Equisetopsida","","Jungermanniaceae","Jungermannia",NA,"eucordifolia",NA,"Schljakov",NA,"Bakalin, V. 2011. Jungermannia. Flora of North America north of Mexico, Provisional Publication. Volume 29. Oxford University Press, New York.","species","Condition OK","Kofranek_plantTaxonomy_V1",NA,NA,"This species was split from or previously misapplied as J. exertifolia. Specimen with Hygrohypnum luridum and algae."
"94be5b88-eb28-4d2d-a86a-bae1c23739cd","D13","WLOU","WLOU.AOS.aquatic.plant.transect.03","2017-09-14T17:17Z","WLOU.20170914.TMOSS.T3","David Kofranek Botany, LLC","David Kofranek Botany, LLC",NA,"2018-05-02",NA,"plant",1,"Y","Hygrohypnum luridum (Hedw.) Jenn.","HYLU5",NA,NA,"Bryopsida","Hypnales","Amblystegiaceae","Hygrohypnum",NA,"luridum",NA,"(Hedw.) Jenn.",NA,"Flora of North America Editorial Committee. 2014. Flora of North America north of Mexico. Volume 28. Oxford University Press, New York. 702 pp.; http://www.efloras.org/volume_page.aspx?volume_id=1028&flora_id=1 and Weber, William A., Ronald C. Wittmann. 2007. Bryophytes of Colorado Mosses, Liverworts, and Hornworts. Pilgrims' Process, Inc. 232 pg.","species","Condition OK","Kofranek_plantTaxonomy_V1",NA,NA,""
"f06f9de6-b403-4e66-a750-b7577ac064a1","D13","WLOU","WLOU.AOS.aquatic.plant.transect.03","2017-09-14T17:17Z","WLOU.20170914.STARMOSS.T3","David Kofranek Botany, LLC","David Kofranek Botany, LLC",NA,"2018-05-02",NA,"plant",1,"Y","Hygrohypnum luridum (Hedw.) Jenn.","HYLU5",NA,NA,"Bryopsida","Hypnales","Amblystegiaceae","Hygrohypnum",NA,"luridum",NA,"(Hedw.) Jenn.",NA,"Flora of North America Editorial Committee. 2014. Flora of North America north of Mexico. Volume 28. Oxford University Press, New York. 702 pp.; http://www.efloras.org/volume_page.aspx?volume_id=1028&flora_id=1 and Weber, William A., Ronald C. Wittmann. 2007. Bryophytes of Colorado Mosses, Liverworts, and Hornworts. Pilgrims' Process, Inc. 232 pg.","species","Condition OK","Kofranek_plantTaxonomy_V1",NA,NA,""
"b7600b54-6e24-48c7-ab1f-8844d1227d4a","D13","WLOU","WLOU.AOS.aquatic.plant.transect.03","2018-05-17T16:18Z","WLOU.20180517.SPIKEMOSS.T3","David Kofranek Botany, LLC","David Kofranek Botany, LLC",NA,"2018-12-18",NA,"plant",6,"Y","Hygrohypnum bestii (Renauld & Bryhn) Broth.","HYBE2",NA,NA,"Bryopsida","Hypnales","Amblystegiaceae","Hygrohypnum",NA,"bestii",NA,"(Renauld & Bryhn) Broth.",NA,"Flora of North America Editorial Committee. 2014. Flora of North America North of Mexico. Volume 28. Oxford University Press, New York. 702 pp; Weber, William A., Ronald Wittmann. 2007. Bryophytes of Colorado Mosses, Liverworts, and Hornworts. Pilgrims' Progress, Inc._232 pg.","species","Condition OK","Kofranek_plantTaxonomy_V1",NA,NA,NA
"6816d2d5-6e74-4208-9851-9acd35198e54","D13","WLOU","WLOU.AOS.aquatic.plant.transect.07","2018-05-17T18:36Z","WLOU.20180517.SPIKEMOSS.T7","David Kofranek Botany, LLC","David Kofranek Botany, LLC",NA,"2018-12-18",NA,"plant",2,"Y","Chiloscyphus polyanthos (L.) Corda","CHPO14",NA,NA,"Hepaticopsida","Jungermanniales","Geocalycaceae","Chiloscyphus",NA,"polyanthos",NA,"(L.) Corda",NA,"Weber, William A., Ronald Wittmann. 2007. Bryophytes of Colorado Mosses, Liverworts, and Hornworts. Pilgrims' Progress, Inc._232 pg.","species","Condition OK","Kofranek_plantTaxonomy_V1",NA,NA,NA
"94d31f48-69a2-4b8b-b792-56ebfcb6005b","D13","WLOU","WLOU.AOS.aquatic.plant.transect.07","2018-05-17T18:36Z","WLOU.20180517.SPIKEMOSS.T7","David Kofranek Botany, LLC","David Kofranek Botany, LLC",NA,"2018-12-18",NA,"plant",2,"Y","Fontinalis hypnoides Hartm.","FOHY2",NA,NA,"Bryopsida","Isobryales","Fontinalaceae","Fontinalis",NA,"hypnoides",NA,"Hartm.",NA,"Flora of North America Editorial Committee. 2014. Flora of North America North of Mexico. Volume 28. Oxford University Press, New York. 702 pp; Weber, William A., Ronald Wittmann. 2007. Bryophytes of Colorado Mosses, Liverworts, and Hornworts. Pilgrims' Progress, Inc._232 pg.","species","Condition OK","Kofranek_plantTaxonomy_V1",NA,NA,NA
"cb3f8035-0dc6-47e7-9f71-cbf8dd298766","D13","WLOU","WLOU.AOS.aquatic.plant.transect.07","2018-05-17T18:36Z","WLOU.20180517.SPIKEMOSS.T7","David Kofranek Botany, LLC","David Kofranek Botany, LLC",NA,"2018-12-18",NA,"plant",2,"Y","Hygrohypnum bestii (Renauld & Bryhn) Broth.","HYBE2",NA,NA,"Bryopsida","Hypnales","Amblystegiaceae","Hygrohypnum",NA,"bestii",NA,"(Renauld & Bryhn) Broth.",NA,"Flora of North America Editorial Committee. 2014. Flora of North America North of Mexico. Volume 28. Oxford University Press, New York. 702 pp; Weber, William A., Ronald Wittmann. 2007. Bryophytes of Colorado Mosses, Liverworts, and Hornworts. Pilgrims' Progress, Inc._232 pg.","species","Condition OK","Kofranek_plantTaxonomy_V1",NA,NA,NA
"0c608090-758c-497a-804d-75ef28df80cb","D13","WLOU","WLOU.AOS.aquatic.plant.transect.02","2018-09-11T17:29Z","WLOU.20180911.MACROALGAE10.T2","Academy of Natural Sciences of Drexel University","LAycock","original","2019-01-28",NA,"subjective rating",5,"Y","Zygnema sp.","NEONDREX582000",NA,"Chlorophyta","Chlorophyceae","Zygnematales","Zygnemataceae","Zygnema",NA,"sp.",NA,"",NA,"","genus","Condition OK","Drexel_Macroalgae_Identification_Revision0",NA,NA,NA
"2f222f23-c4e4-49e4-8560-39f66cd5b1dc","D13","WLOU","WLOU.AOS.aquatic.plant.transect.02","2018-09-11T17:29Z","WLOU.20180911.MACROALGAE10.T2","Academy of Natural Sciences of Drexel University","LAycock","original","2019-01-28",NA,"subjective rating",3,"Y","Didymosphenia geminata (Lyngbye) Schmidt","NEONDREX81001",NA,"Chrysophyta","Bacillariophyceae","Pennales","Cymbellaceae","Didymosphenia",NA,"geminata",NA,"(Lyngbye) Schmidt",NA,"Diatoms of the United States","species","Condition OK","Drexel_Macroalgae_Identification_Revision0",NA,NA,NA
"6807fe2e-5753-425b-943b-24533bd75d12","D13","WLOU","WLOU.AOS.aquatic.plant.transect.02","2018-09-11T17:29Z","WLOU.20180911.MACROALGAE10.T2","Academy of Natural Sciences of Drexel University","LAycock","original","2019-01-28",NA,"subjective rating",3,"Y","Microspora sp.","NEONDREX441003",NA,"Chlorophyta","Chlorophyceae","Microsporales","Microsporaceae","Microspora",NA,"sp.",NA,"",NA,"","genus","Condition OK","Drexel_Macroalgae_Identification_Revision0",NA,NA,NA
"cebf3bd6-ea4a-44cd-aec5-df8d984a0d2a","D13","WLOU","WLOU.AOS.aquatic.plant.transect.02","2018-09-11T17:29Z","WLOU.20180911.MACROALGAE10.T2","Academy of Natural Sciences of Drexel University","LAycock","original","2019-01-28",NA,"subjective rating",5,"Y","Spirogyra sp.","NEONDREX533000",NA,"Chlorophyta","Chlorophyceae","Zygnematales","Zygnemataceae","Spirogyra",NA,"sp.",NA,"",NA,"","genus","Condition OK","Drexel_Macroalgae_Identification_Revision0",NA,NA,NA
"b3a7d83a-39cc-494b-9846-fada88b46650","D13","WLOU","WLOU.AOS.aquatic.plant.transect.09","2018-09-11T19:39Z","WLOU.20180911.MACROALGAE1.T9","Academy of Natural Sciences of Drexel University","LAycock","original","2019-01-28",NA,"subjective rating",5,"Y","Zygnema sp.","NEONDREX582000",NA,"Chlorophyta","Chlorophyceae","Zygnematales","Zygnemataceae","Zygnema",NA,"sp.",NA,"",NA,"","genus","Condition OK","Drexel_Macroalgae_Identification_Revision0",NA,NA,NA
"d2c3fa46-1f22-4c0e-8b50-f59421df1204","D13","WLOU","WLOU.AOS.aquatic.plant.transect.09","2018-09-11T19:39Z","WLOU.20180911.MACROALGAE1.T9","Academy of Natural Sciences of Drexel University","LAycock","original","2019-01-28",NA,"subjective rating",3,"Y","Didymosphenia geminata (Lyngbye) Schmidt","NEONDREX81001",NA,"Chrysophyta","Bacillariophyceae","Pennales","Cymbellaceae","Didymosphenia",NA,"geminata",NA,"(Lyngbye) Schmidt",NA,"Diatoms of the United States","species","Condition OK","Drexel_Macroalgae_Identification_Revision0",NA,NA,NA
"851d609f-e731-4405-84c8-a94657b88f4f","D13","WLOU","WLOU.AOS.aquatic.plant.transect.09","2018-09-11T19:39Z","WLOU.20180911.MACROALGAE1.T9","Academy of Natural Sciences of Drexel University","LAycock","original","2019-01-28",NA,"subjective rating",5,"Y","Spirogyra sp.","NEONDREX533000",NA,"Chlorophyta","Chlorophyceae","Zygnematales","Zygnemataceae","Spirogyra",NA,"sp.",NA,"",NA,"","genus","Condition OK","Drexel_Macroalgae_Identification_Revision0",NA,NA,NA
"f11a8383-c580-49c7-8858-5060357bee15","D13","WLOU","WLOU.AOS.aquatic.plant.transect.09","2018-09-11T19:39Z","WLOU.20180911.MACROALGAE1.T9","Academy of Natural Sciences of Drexel University","LAycock","original","2019-01-28",NA,"subjective rating",3,"Y","Microspora sp.","NEONDREX441003",NA,"Chlorophyta","Chlorophyceae","Microsporales","Microsporaceae","Microspora",NA,"sp.",NA,"",NA,"","genus","Condition OK","Drexel_Macroalgae_Identification_Revision0",NA,NA,NA
"9d571e2f-a442-4947-a89b-27a9d893063f","D14","SYCA","SYCA.AOS.aquatic.plant.transect.03","2017-07-04T15:35Z","SYCA.20170704.MACROALGAE1.T3","Academy of Natural Sciences of Drexel University","LAycock","original","2018-07-23",NA,"subjective rating",3,"Y","Cladophora glomerata (Linnaeus) Kützing","NEONDREX309000",NA,"Chlorophyta","Chlorophyceae","Cladophorales","Cladophoraceae","Cladophora",NA,"glomerata",NA,"(Linnaeus) Kützing",NA,"Prescott, G.W. 1962. Algae of the Western Great Lakes Area. Wm C. Brown. Dubuque, Iowa. 977pp.","species","Condition OK","Drexel_Macroalgae_Identification_Revision0",NA,NA,NA
"9fac0b26-c4e4-4930-b60d-982d089757da","D14","SYCA","SYCA.AOS.aquatic.plant.transect.03","2017-07-04T15:35Z","SYCA.20170704.MACROALGAE1.T3","Academy of Natural Sciences of Drexel University","LAycock","original","2018-07-23",NA,"subjective rating",2,"Y","Oedogonium sp.","NEONDREX455000",NA,"Chlorophyta","Chlorophyceae","Oedogoniales","Oedogoniaceae","Oedogonium",NA,"sp.",NA,"",NA,"","genus","Condition OK","Drexel_Macroalgae_Identification_Revision0",NA,NA,NA
"bf21abb1-59f8-4433-8b52-d1bc3ad21311","D15","REDB","REDB.AOS.aquatic.plant.transect.03","2017-07-13T16:58Z","REDB.20170713.MACROALGAE5.T3","Academy of Natural Sciences of Drexel University","LAycock","original","2018-07-23",NA,"subjective rating",2,"Y","Cladophora glomerata (Linnaeus) Kützing","NEONDREX309000",NA,"Chlorophyta","Chlorophyceae","Cladophorales","Cladophoraceae","Cladophora",NA,"glomerata",NA,"(Linnaeus) Kützing",NA,"Prescott, G.W. 1962. Algae of the Western Great Lakes Area. Wm C. Brown. Dubuque, Iowa. 977pp.","species","Condition OK","Drexel_Macroalgae_Identification_Revision0",NA,NA,NA
